col_id,col_name,col_group,col_group_id,group_col_id,col_area,project_id,refs,max_thick,max_min_thick,min_min_thick,b_age,t_age,b_int_name,t_int_name,pbdb_collections,lith,environ,econ,t_units,t_sections
1472,"Nelson (E) Lardeau, Central Kootenay Arc",Sheet 2: Canadian Cordillera,37,39,18031.7,1,10,0,0,0,359.565,322.15,Famennian,Morrowan,0,limestone carbonate sedimentary  ~ 0.8333|phyllite metasedimentary metamorphic  ~ 0.1667,inferred marine  marine  ~ 1,,1,1
1454,Laberge,Sheet 1: Canadian Cordillera,36,21,14275.7,1,10,1000,1000,1000,362.225,231,Famennian,Carnian,0,greywacke siliciclastic sedimentary  ~ 0.125|limestone carbonate sedimentary  ~ 0.125|chert chemical sedimentary  ~ 0.125|argillite siliciclastic sedimentary  ~ 0.625,inferred marine  marine  ~ 1,,1,1
435,Illinois Basin - Eastern Illinois,MBA,6,10,26388.1,1,1,604,489,76,424.4667,353.9666,Ludlow,Kinderhookian,1,mudstone siliciclastic sedimentary  ~ 0.0513|shale siliciclastic sedimentary  ~ 0.3718|siltstone siliciclastic sedimentary  ~ 0.0118|sandstone siliciclastic sedimentary  ~ 0.0897|limestone carbonate sedimentary  ~ 0.2128|dolomite carbonate sedimentary  ~ 0.1616|chert chemical sedimentary  ~ 0.101,marine  marine  ~ 0.5385|inferred marine  marine  ~ 0.4615,oil/gas indet. hydrocarbon energy  ~ 0.5|oil indet. hydrocarbon energy  ~ 0.5,13,2
1663,Fort Norman,"Sheet 1: Northwest, Yukon Territories",44,18,16930.8,1,12,570,570,570,396.875,383.95,Emsian,Givetian,8,shale siliciclastic sedimentary  ~ 0.4524|limestone carbonate sedimentary  ~ 0.4048|dolomite carbonate sedimentary  ~ 0.1429,inferred marine  marine  ~ 1,,7,1
1498,Elko-Fernie,Sheet 3: Canadian Cordillera,40,89,5777.7,1,10,1183,1183,1183,381.65,356.155,Frasnian,Tournaisian,1,shale siliciclastic sedimentary  ~ 0.1111|sandstone siliciclastic sedimentary  ~ 0.1111|limestone carbonate sedimentary  ~ 0.4444|dolomite carbonate sedimentary  ~ 0.3333,inferred marine  marine  ~ 1,,9,4
1703,Column A,Arauco Basin,52,1,26951.9,8,32,0,0,0,4000,145,Precambrian,Jurassic,0,igneous igneous igneous  ~ 1,,,1,1
313,Eastern New York,NAP,9,30,10771.7,1,1,3607,2421,1275,419.2,373.9,Gedinnian,Chemungian,481,mudstone siliciclastic sedimentary  ~ 0.0106|shale siliciclastic sedimentary  ~ 0.2774|siltstone siliciclastic sedimentary  ~ 0.1788|sandstone siliciclastic sedimentary  ~ 0.1702|conglomerate siliciclastic sedimentary  ~ 0.0145|limestone carbonate sedimentary  ~ 0.3485,marine  marine  ~ 0.0435|inferred marine  marine  ~ 0.9565,,23,1
472,"Needle and Northern Wah Wah Ranges, Utah",GB,4,18,6883.5,1,1,1950,1950,0,424.1,353.35,Ludlow,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.1667|limestone carbonate sedimentary  ~ 0.0333|dolomite carbonate sedimentary  ~ 0.6|quartzite metasedimentary metamorphic  ~ 0.2,inferred marine  marine  ~ 1,,5,2
298,North-central Ohio,NAP,9,15,13088.2,1,1,319.1,242.1,187,410.8,358.9,Siegenian,Famennian,21,shale siliciclastic sedimentary  ~ 0.3542|siltstone siliciclastic sedimentary  ~ 0.0208|sandstone siliciclastic sedimentary  ~ 0.125|limestone carbonate sedimentary  ~ 0.2679|dolomite carbonate sedimentary  ~ 0.0893|chert chemical sedimentary  ~ 0.0179|ash volcanic igneous  ~ 0.125,inferred marine  marine  ~ 1,gas indet. hydrocarbon energy  ~ 0.5|oil indet. hydrocarbon energy  ~ 0.5,8,4
151,North Central Foothills and Subsurface,NAL,8,9,19714.7,1,1,5340,4225,1165,424.1,357.6666,Ludlow,Kinderhookian,8,shale siliciclastic sedimentary  ~ 0.3294|siltstone siliciclastic sedimentary  ~ 0.0463|sandstone siliciclastic sedimentary  ~ 0.1733|conglomerate siliciclastic sedimentary  ~ 0.0992|limestone carbonate sedimentary  ~ 0.1111|dolomite carbonate sedimentary  ~ 0.0185|volcanic volcanic igneous  ~ 0.1111|basalt volcanic igneous  ~ 0.0926|tuff volcanic igneous  ~ 0.0185,marine  marine  ~ 0.5|fluvial indet. fluvial non-marine  ~ 0.25|fluvial-deltaic indet. fluvial non-marine  ~ 0.25,,9,2
70,Northwest Shelf,SSMC,19,23,43061.9,1,1,50,50,0,370.4,358.9,Cassadagan,Conewangan,29,shale siliciclastic sedimentary  ~ 0.8889|siltstone siliciclastic sedimentary  ~ 0.1111,inferred marine  marine  ~ 1,,1,1
67,Central Basin Platform,SSMC,19,20,25463.8,1,1,380,380,0,419.2,357.05,Gedinnian,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.5|limestone carbonate sedimentary  ~ 0.4167|dolomite carbonate sedimentary  ~ 0.0833,inferred marine  marine  ~ 1,oil reservoir hydrocarbon energy  ~ 0.5|gas reservoir hydrocarbon energy  ~ 0.5,2,2
1651,Inuvik,"Sheet 1: Northwest, Yukon Territories",44,6,26726.3,1,12,60,60,60,396.875,389.1,Emsian,Eifelian,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,2,1
544,Central Panhandle of Florida,GC,5,29,21389.5,1,1,2500,2500,0,419.2,382.7,Gedinnian,Givetian,0,shale siliciclastic sedimentary  ~ 0.8333|sandstone siliciclastic sedimentary  ~ 0.1667,inferred marine  marine  ~ 1,,1,1
453,Nashville Dome Area - East Central Tennessee,MBA,6,28,9609.4,1,1,13,5,5,379.925,357.05,Fingerlakesian,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.6|siltstone siliciclastic sedimentary  ~ 0.1|sandstone siliciclastic sedimentary  ~ 0.1|phosphorite chemical sedimentary  ~ 0.1|ash volcanic igneous  ~ 0.1,inferred marine  marine  ~ 1,,1,1
352,Great Smoky Mountains South of and Above Greenbriar Fault,PBR,15,4,8973.6,1,1,100,100,0,422.05,417.1,Pridoli,Gedinnian,0,conglomerate siliciclastic sedimentary  ~ 0.0625|slate metasedimentary metamorphic  ~ 0.3125|phyllite metasedimentary metamorphic  ~ 0.3125|schist metamorphic metamorphic  ~ 0.3125,inferred marine  marine  ~ 1,,1,1
1695,Column K,Parana Basin,48,11,51945.1,8,29,550,550,0,419.2,404.025,Lochkovian,Emsian,0,mudstone siliciclastic sedimentary  ~ 0.0625|shale siliciclastic sedimentary  ~ 0.5625|conglomerate siliciclastic sedimentary  ~ 0.0625|quartz arenite siliciclastic sedimentary  ~ 0.3125,coastal indet. siliciclastic marine  ~ 0.5|prodelta siliciclastic marine  ~ 0.5,,2,1
1473,Old Crow Basin,Sheet 2: Canadian Cordillera,37,40,18481.7,1,10,0,0,0,479.625,374.825,Tremadocian,Frasnian,0,shale siliciclastic sedimentary  ~ 0.3125|sandstone siliciclastic sedimentary  ~ 0.0625|limestone carbonate sedimentary  ~ 0.0625|chert chemical sedimentary  ~ 0.0625|granite plutonic igneous  ~ 0.5,inferred marine  marine  ~ 1,,2,2
399,Chena River to Shaw Creek Fault,NAL,8,29,20760.2,1,1,4200,4200,0,439.825,353.35,Alexandrian,Kinderhookian,0,slate metasedimentary metamorphic  ~ 0.0833|phyllite metasedimentary metamorphic  ~ 0.1429|schist metamorphic metamorphic  ~ 0.3572|quartzite metasedimentary metamorphic  ~ 0.4167,,placer gold mineral precious commodity  ~ 1,2,1
307,Eastern Pennsylvania,NAP,9,24,11731.4,1,1,4738,3542,2610,420.625,357.05,Pridoli,Kinderhookian,1,claystone siliciclastic sedimentary  ~ 0.0248|mudstone siliciclastic sedimentary  ~ 0.0333|shale siliciclastic sedimentary  ~ 0.2783|siltstone siliciclastic sedimentary  ~ 0.142|sandstone siliciclastic sedimentary  ~ 0.2634|conglomerate siliciclastic sedimentary  ~ 0.0067|limestone carbonate sedimentary  ~ 0.1778|dolomite carbonate sedimentary  ~ 0.004|chert chemical sedimentary  ~ 0.0239|ironstone chemical sedimentary  ~ 0.0057|ash volcanic igneous  ~ 0.02|clay siliciclastic sedimentary  ~ 0.02,inferred marine  marine  ~ 1,,25,1
117,South Bank of James River,AC,1,23,3398.4,1,1,0,0,0,2500,323.2,Proterozoic,Chesterian,0,granite plutonic igneous  ~ 1,,,1,1
1724,Column A,Atacama Basin,57,1,44401.3,8,39,0,0,0,541,201.3,Paleozoic,Triassic,0,igneous igneous igneous  ~ 1,,,1,1
391,Boston Area,NE,11,24,22791.1,1,1,4400,4400,0,424.1,358.9,Ludlow,Conewangan,0,silt siliciclastic sedimentary  ~ 0.1|plutonic plutonic igneous  ~ 0.2|granite plutonic igneous  ~ 0.4|granodiorite plutonic igneous  ~ 0.1|diorite plutonic igneous  ~ 0.1|volcanic volcanic igneous  ~ 0.1,inferred marine  marine  ~ 1,,5,4
1649,Northern Richardson Mountains,"Sheet 1: Northwest, Yukon Territories",44,4,12312.7,1,12,1530,1530,1530,424.1,362.225,Ludlow,Famennian,0,shale siliciclastic sedimentary  ~ 0.8492|limestone carbonate sedimentary  ~ 0.0476|chert chemical sedimentary  ~ 0.1032,inferred marine  marine  ~ 1,,3,1
1621,Ware map area,Sheet 2: Prairie Provinces and British Columbia,45,36,23018.6,1,12,70,70,70,412.9,408.4,Gedinnian,Siegenian,0,shale siliciclastic sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
167,Waco Uplift Portion of Ouachita Tectonic Belt,TOT,20,15,23744.4,1,1,10950,10950,0,470,312,Whiterock,Atokan,0,shale siliciclastic sedimentary  ~ 0.3939|sandstone siliciclastic sedimentary  ~ 0.1666|limestone carbonate sedimentary  ~ 0.0454|chert chemical sedimentary  ~ 0.1666|phyllite metasedimentary metamorphic  ~ 0.2273,inferred marine  marine  ~ 1,,2,1
95,West Sak,NAL,8,3,8461.5,1,1,0,0,0,464,387.7,Chazyan,Eifelian,0,phyllite metasedimentary metamorphic  ~ 0.5|argillite siliciclastic sedimentary  ~ 0.5,inferred marine  marine  ~ 1,,1,1
589,Bonavista Bay,II,22,62,33252.9,1,2,0,0,0,383.95,382.7,Givetian,Givetian,0,granite plutonic igneous  ~ 1,,,1,1
1631,"Jasper, eastern main ranges",Sheet 2: Prairie Provinces and British Columbia,45,46,14671.7,1,12,1024,1024,1024,380.95,362.225,Frasnian,Famennian,26,shale siliciclastic sedimentary  ~ 0.3167|sandstone siliciclastic sedimentary  ~ 0.1|limestone carbonate sedimentary  ~ 0.2667|dolomite carbonate sedimentary  ~ 0.3167,inferred marine  marine  ~ 1,,10,1
476,"Pocatello - Preston Area, Southeastern Idaho",GB,4,22,26557.4,1,1,820,650,100,382.7,358.9,Fingerlakesian,Conewangan,0,sandstone siliciclastic sedimentary  ~ 0.4167|dolomite carbonate sedimentary  ~ 0.5834,inferred marine  marine  ~ 1,,2,1
1692,Column H,Parana Basin,48,8,148961.1,8,29,800,800,0,419.2,358.9,Lochkovian,Famennian,0,mudstone siliciclastic sedimentary  ~ 0.0208|shale siliciclastic sedimentary  ~ 0.3304|siltstone siliciclastic sedimentary  ~ 0.0238|sandstone siliciclastic sedimentary  ~ 0.3333|conglomerate siliciclastic sedimentary  ~ 0.0486|diamictite siliciclastic sedimentary  ~ 0.1389|quartz arenite siliciclastic sedimentary  ~ 0.1042,coastal indet. siliciclastic marine  ~ 0.1111|offshore siliciclastic marine  ~ 0.1111|deltaic indet. siliciclastic marine  ~ 0.2222|prodelta siliciclastic marine  ~ 0.2222|marine  marine  ~ 0.1111|fluvial indet. fluvial non-marine  ~ 0.1111|glacial indet. glacial non-marine  ~ 0.1111,,6,2
319,"North Central Alaska, Range Healy Area",SAL,16,4,31097.7,1,1,6000,3000,1000,446.15,322.15,Richmondian,Morrowan,0,volcanic volcanic igneous  ~ 0.4167|phyllite metasedimentary metamorphic  ~ 0.4167|schist metamorphic metamorphic  ~ 0.0833|quartzite metasedimentary metamorphic  ~ 0.0833,,,2,1
247,Sonora Area,NCA,10,14,10635,1,1,4000,4000,0,471.925,358.9,Arenigian,Conewangan,0,schist metamorphic metamorphic  ~ 0.3333|quartzite metasedimentary metamorphic  ~ 0.3333|marble metasedimentary metamorphic  ~ 0.3333,,gold mineral precious commodity  ~ 1,1,1
94,Colville Delta,NAL,8,2,15772.2,1,1,0,0,0,464,387.7,Chazyan,Eifelian,0,phyllite metasedimentary metamorphic  ~ 0.5|argillite siliciclastic sedimentary  ~ 0.5,inferred marine  marine  ~ 1,,1,1
43,"Rockingham & Augusta Counties, Virginia - West of North Mtn Fault",NAP,9,6,3579.1,1,1,2139,1835,1373,421.1,353.35,Pridoli,Kinderhookian,5,mudstone siliciclastic sedimentary  ~ 0.0069|shale siliciclastic sedimentary  ~ 0.2824|siltstone siliciclastic sedimentary  ~ 0.0139|sandstone siliciclastic sedimentary  ~ 0.287|limestone carbonate sedimentary  ~ 0.2917|chert chemical sedimentary  ~ 0.0278|volcaniclastic siliciclastic sedimentary  ~ 0.0069|ash volcanic igneous  ~ 0.0833,marine  marine  ~ 0.1818|inferred marine  marine  ~ 0.8182,,12,2
387,Southeastern Connecticut,NE,11,20,7427.7,1,1,300,300,0,420.15,349.5,Pridoli,Osagean,0,diorite plutonic igneous  ~ 0.0556|gabbro plutonic igneous  ~ 0.2778|gneiss metamorphic metamorphic  ~ 0.3333|schist metamorphic metamorphic  ~ 0.2917|quartzite metasedimentary metamorphic  ~ 0.0417,,,3,2
334,"East Flank Sweetgrass Arch and Disturbed Belt, Northwest Montana",NRW,13,11,27297.5,1,1,429,252,222,382.7,358.9,Fingerlakesian,Famennian,0,shale siliciclastic sedimentary  ~ 0.25|siltstone siliciclastic sedimentary  ~ 0.1667|limestone carbonate sedimentary  ~ 0.1742|dolomite carbonate sedimentary  ~ 0.3076|anhydrite evaporite sedimentary  ~ 0.1015,offshore siliciclastic marine  ~ 0.2|marine  marine  ~ 0.6|inferred marine  marine  ~ 0.2,gas indet. hydrocarbon energy  ~ 0.6|oil indet. hydrocarbon energy  ~ 0.4,5,2
452,Nashville Dome Area - Central Tennessee,MBA,6,27,12938.9,1,1,35,22,2,393.3,357.05,Eifelian,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.2292|siltstone siliciclastic sedimentary  ~ 0.0635|sandstone siliciclastic sedimentary  ~ 0.2689|conglomerate siliciclastic sedimentary  ~ 0.0357|limestone carbonate sedimentary  ~ 0.3125|chert chemical sedimentary  ~ 0.0625|ash volcanic igneous  ~ 0.0278,inferred marine  marine  ~ 1,,4,3
1662,Norman Wells,"Sheet 1: Northwest, Yukon Territories",44,17,22610.9,1,12,1100,1100,1100,404.025,374.825,Emsian,Frasnian,9,shale siliciclastic sedimentary  ~ 0.5625|siltstone siliciclastic sedimentary  ~ 0.0208|limestone carbonate sedimentary  ~ 0.2917|dolomite carbonate sedimentary  ~ 0.1042|anhydrite evaporite sedimentary  ~ 0.0208,inferred marine  marine  ~ 1,,8,1
333,"West Flank Sweetgrass Arch and Disturbed Belt, Northwest Montana",NRW,13,10,18454.7,1,1,474,297,222,382.7,358.9,Fingerlakesian,Famennian,0,shale siliciclastic sedimentary  ~ 0.2361|siltstone siliciclastic sedimentary  ~ 0.1389|limestone carbonate sedimentary  ~ 0.1412|dolomite carbonate sedimentary  ~ 0.2801|anhydrite evaporite sedimentary  ~ 0.2036,marine  marine  ~ 0.5|inferred marine  marine  ~ 0.5,gas indet. hydrocarbon energy  ~ 0.6|oil indet. hydrocarbon energy  ~ 0.4,6,2
1548,"Central Ellesmere Island, Copes Bay-Carl Ritter Bay",Sheet 2: Canadian Arctic,42,48,23512.9,1,11,980,980,980,438.5,407.6,Telychian,Siegenian,0,shale siliciclastic sedimentary  ~ 0.25|siltstone siliciclastic sedimentary  ~ 0.25|limestone carbonate sedimentary  ~ 0.375|dolomite carbonate sedimentary  ~ 0.125,inferred marine  marine  ~ 1,,4,1
1640,"Spray River, Connor Lake",Sheet 2: Prairie Provinces and British Columbia,45,55,14987.8,1,12,600,470,470,380.075,355.85,Frasnian,Tournaisian,5,shale siliciclastic sedimentary  ~ 0.2286|siltstone siliciclastic sedimentary  ~ 0.0619|sandstone siliciclastic sedimentary  ~ 0.0333|limestone carbonate sedimentary  ~ 0.4762|dolomite carbonate sedimentary  ~ 0.2,inferred marine  marine  ~ 1,,5,2
635,Mt. Albert,II,22,32,36475.4,1,2,4146,4146,0,426.3,381.775,Ludlow,Fingerlakesian,0,shale siliciclastic sedimentary  ~ 0.0833|siltstone siliciclastic sedimentary  ~ 0.0833|sandstone siliciclastic sedimentary  ~ 0.0278|conglomerate siliciclastic sedimentary  ~ 0.0151|limestone carbonate sedimentary  ~ 0.2146|granite plutonic igneous  ~ 0.1667|volcanic volcanic igneous  ~ 0.1389|rhyolite volcanic igneous  ~ 0.1667|quartzite metasedimentary metamorphic  ~ 0.0757|argillite siliciclastic sedimentary  ~ 0.0278,inferred marine  marine  ~ 1,,6,2
1501,"Banks Island, Northwest",Sheet 1: Canadian Arctic,41,1,72493.5,1,11,640,640,640,404.025,391.9,Emsian,Eifelian,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
1725,Column B,Atacama Basin,57,2,38672.1,8,39,0,0,0,541,201.3,Paleozoic,Triassic,0,igneous igneous igneous  ~ 1,,,1,1
602,West Side White Bay,II,22,58,5775.6,1,2,0,0,0,383.95,382.7,Givetian,Givetian,0,granite plutonic igneous  ~ 1,,,1,1
1513,"Southern Ellesmere Island, southwest",Sheet 1: Canadian Arctic,41,13,11715.9,1,11,1720,1720,1720,420.15,373.95,Pridoli,Frasnian,10,shale siliciclastic sedimentary  ~ 0.0881|siltstone siliciclastic sedimentary  ~ 0.1714|sandstone siliciclastic sedimentary  ~ 0.4601|limestone carbonate sedimentary  ~ 0.125|dolomite carbonate sedimentary  ~ 0.125|gypsum evaporite sedimentary  ~ 0.0073|coal organic sedimentary  ~ 0.0156|ironstone chemical sedimentary  ~ 0.0073,non-marine  non-marine  ~ 0.5|inferred marine  marine  ~ 0.5,,8,3
1684,Column B,Parana Basin,48,2,44766.1,8,29,648,648,648,419.2,374.825,Lochkovian,Frasnian,0,mudstone siliciclastic sedimentary  ~ 0.025|shale siliciclastic sedimentary  ~ 0.3964|siltstone siliciclastic sedimentary  ~ 0.0286|sandstone siliciclastic sedimentary  ~ 0.4|conglomerate siliciclastic sedimentary  ~ 0.025|quartz arenite siliciclastic sedimentary  ~ 0.125,coastal indet. siliciclastic marine  ~ 0.1429|offshore siliciclastic marine  ~ 0.1429|prodelta siliciclastic marine  ~ 0.2857|fluvial indet. fluvial non-marine  ~ 0.1429|deltaic indet. fluvial non-marine  ~ 0.2857,,5,2
576,Southern Hudson Bay,II,22,2,143232.8,1,2,305,305,0,424.1,391.9,Ludlow,Eifelian,0,shale siliciclastic sedimentary  ~ 0.0794|siltstone siliciclastic sedimentary  ~ 0.0794|carbonate carbonate sedimentary  ~ 0.3333|limestone carbonate sedimentary  ~ 0.3333|dolomite carbonate sedimentary  ~ 0.0159|gypsum evaporite sedimentary  ~ 0.0794|anhydrite evaporite sedimentary  ~ 0.0794,inferred marine  marine  ~ 1,,3,3
1235,Western Guatemala,Caribbean Mainland,29,32,39010.7,7,7,0,0,0,412.9,320.2999,Gedinnian,Namurian,0,gneiss metamorphic metamorphic  ~ 0.125|schist metamorphic metamorphic  ~ 0.625|greenstone metamorphic metamorphic  ~ 0.125|marble metasedimentary metamorphic  ~ 0.125,,,1,1
1489,Toad River,Sheet 3: Canadian Cordillera,40,71,22676.2,1,10,1750,1550,1550,424.1,334.85,Ludlow,Visean,1,shale siliciclastic sedimentary  ~ 0.1429|siltstone siliciclastic sedimentary  ~ 0.0286|sandstone siliciclastic sedimentary  ~ 0.2|limestone carbonate sedimentary  ~ 0.1619|dolomite carbonate sedimentary  ~ 0.4667,inferred marine  marine  ~ 1,,5,3
87,"Sarpy County, Nebraska",MC,7,10,10281.9,1,1,61,30,30,386.45,381.775,Givetian,Fingerlakesian,0,shale siliciclastic sedimentary  ~ 0.2858|dolomite carbonate sedimentary  ~ 0.7143,inferred marine  marine  ~ 1,,1,1
634,Forillon Peninsula,II,22,31,21884.9,1,2,7172,3046,2955,419.2,391.9,Gedinnian,Eifelian,22,siliciclastic siliciclastic sedimentary  ~ 0.1429|shale siliciclastic sedimentary  ~ 0.0476|sandstone siliciclastic sedimentary  ~ 0.3571|conglomerate siliciclastic sedimentary  ~ 0.0714|limestone carbonate sedimentary  ~ 0.3809,non-marine  non-marine  ~ 0.4286|inferred marine  marine  ~ 0.5714,,7,1
315,Adirondack Mountains and Champlain Valley,NE,11,1,18422.1,1,1,0,0,0,360.425,349.5,Conewangan,Osagean,0,diabase plutonic igneous  ~ 1,,,1,1
1592,central James Bay lowland,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,73,46341.3,1,12,509,509,509,428.9,368.875,Wenlock,Famennian,49,shale siliciclastic sedimentary  ~ 0.1621|siltstone siliciclastic sedimentary  ~ 0.0363|grainstone carbonate sedimentary  ~ 0.0595|limestone carbonate sedimentary  ~ 0.5034|dolomite carbonate sedimentary  ~ 0.1831|halite evaporite sedimentary  ~ 0.0278|anhydrite evaporite sedimentary  ~ 0.0278,inferred marine  marine  ~ 1,,7,5
75,Texas Panhandle,SSMC,19,28,23792.7,1,1,150,150,0,381.775,358.9,Fingerlakesian,Famennian,0,shale siliciclastic sedimentary  ~ 0.8|sandstone siliciclastic sedimentary  ~ 0.1|chert chemical sedimentary  ~ 0.1,inferred marine  marine  ~ 1,,1,1
818,"Botwood, Newfoundland",II,22,60.01,8890.3,1,2,0,0,0,383.95,382.7,Givetian,Givetian,0,granite plutonic igneous  ~ 0.3333|syenite plutonic igneous  ~ 0.3333|diorite plutonic igneous  ~ 0.3333,,,1,1
1601,Montreal,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,82,29154.3,1,12,0,0,0,417.1,386.45,Gedinnian,Givetian,0,sand siliciclastic sedimentary  ~ 0.0286|shale siliciclastic sedimentary  ~ 0.1429|sandstone siliciclastic sedimentary  ~ 0.2|limestone carbonate sedimentary  ~ 0.6286,marine  marine  ~ 1,,5,5
248,Bowman Lake,NCA,10,15,9100.1,1,1,800,800,0,383.95,358.9,Givetian,Conewangan,0,breccia siliciclastic sedimentary  ~ 0.4167|chert chemical sedimentary  ~ 0.0833|tuff volcanic igneous  ~ 0.4167|slate metasedimentary metamorphic  ~ 0.0833,inferred marine  marine  ~ 1,,1,1
236,Yreka,NCA,10,5,12796.9,1,1,720,720,0,423,387.7,Pridoli,Eifelian,8,shale siliciclastic sedimentary  ~ 0.3846|sandstone siliciclastic sedimentary  ~ 0.3846|conglomerate siliciclastic sedimentary  ~ 0.0769|limestone carbonate sedimentary  ~ 0.0769|chert chemical sedimentary  ~ 0.0769,marine  marine  ~ 1,,1,1
317,Northern Kuskokwim Mountains,SAL,16,2,46640.7,1,1,1500,1000,1000,424.1,379,Ludlow,Fingerlakesian,0,limestone carbonate sedimentary  ~ 0.8333|dolomite carbonate sedimentary  ~ 0.1667,marine  marine  ~ 1,,1,1
1741,Column A,Oriente Basin,63,1,128858.2,8,50,2500,2500,0,423,355.85,Pridoli,Tournaisian,0,mudstone siliciclastic sedimentary  ~ 0.4167|shale siliciclastic sedimentary  ~ 0.0833|sandstone siliciclastic sedimentary  ~ 0.5,marine  marine  ~ 0.6667|fluvial indet. fluvial non-marine  ~ 0.3333,,2,1
397,Yukon River Ot White Mountain,NAL,8,27,31068.7,1,1,1900,1600,1000,424.1,363.475,Ludlow,Conewangan,6,shale siliciclastic sedimentary  ~ 0.2203|sandstone siliciclastic sedimentary  ~ 0.0357|conglomerate siliciclastic sedimentary  ~ 0.2441|limestone carbonate sedimentary  ~ 0.2083|dolomite carbonate sedimentary  ~ 0.0417|serpentinite metamorphic metamorphic  ~ 0.25,inferred marine  marine  ~ 1,,4,2
380,Western New Hampshire,NE,11,13,8553.9,1,1,6500,4500,2000,420.15,396.875,Pridoli,Emsian,1,granite plutonic igneous  ~ 0.1389|diorite plutonic igneous  ~ 0.0278|tonalite plutonic igneous  ~ 0.1389|gabbro plutonic igneous  ~ 0.0278|volcanic volcanic igneous  ~ 0.3333|gneiss metamorphic metamorphic  ~ 0.0303|slate metasedimentary metamorphic  ~ 0.0303|schist metamorphic metamorphic  ~ 0.1818|quartzite metasedimentary metamorphic  ~ 0.0606|granulite metamorphic metamorphic  ~ 0.0303,,,3,1
598,Lake Aylmer-Gould,II,22,19,4085.2,1,2,0,0,0,424.1,383.55,Ludlow,Givetian,0,siltstone siliciclastic sedimentary  ~ 0.1667|limestone carbonate sedimentary  ~ 0.1667|granite plutonic igneous  ~ 0.3333|slate metasedimentary metamorphic  ~ 0.3333,inferred marine  marine  ~ 1,,3,2
2,"Madison Co, Alabama",SAP,17,1,6342.7,1,1,7,7,0,365,360.425,Conewangan,Conewangan,0,shale siliciclastic sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
235,West of Mccloud River,NCA,10,4,3938.9,1,1,1252,1252,0,420.15,386.45,Pridoli,Givetian,0,mudstone siliciclastic sedimentary  ~ 0.2083|breccia siliciclastic sedimentary  ~ 0.2083|granite plutonic igneous  ~ 0.2083|diorite plutonic igneous  ~ 0.0417|rhyolite volcanic igneous  ~ 0.25|tuff volcanic igneous  ~ 0.0833,inferred marine  marine  ~ 1,,4,1
600,"Springdale, Newfoundland",II,22,60,7412.3,1,2,0,0,0,383.95,382.7,Givetian,Givetian,0,granite plutonic igneous  ~ 0.5|diorite plutonic igneous  ~ 0.5,,,1,1
325,"White Knob Mountains, Lost River and Lemhi Range, Central Idaho",NRW,13,2,25035,1,1,1253,413,170,410.8,360.425,Siegenian,Conewangan,0,shale siliciclastic sedimentary  ~ 0.0556|siltstone siliciclastic sedimentary  ~ 0.0256|sandstone siliciclastic sedimentary  ~ 0.0673|conglomerate siliciclastic sedimentary  ~ 0.0256|limestone carbonate sedimentary  ~ 0.4476|dolomite carbonate sedimentary  ~ 0.3782,marine  marine  ~ 1,,3,2
16,"Valley & Ridge, Tennessee",SAP,17,13,2823.7,1,1,527,161,152,412.9,353.35,Gedinnian,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.2143|sandstone siliciclastic sedimentary  ~ 0.7857,marine  marine  ~ 0.25|inferred marine  marine  ~ 0.75,oil-prone source hydrocarbon energy  ~ 0.3333|gas-prone source hydrocarbon energy  ~ 0.3333|uranium ore nuclear energy  ~ 0.3333,4,4
6,"Western Valley & Ridge, Northern Segment, Alabama",SAP,17,5,3861.6,1,1,73,66,6,419.2,360.425,Gedinnian,Conewangan,0,shale siliciclastic sedimentary  ~ 0.6305|sandstone siliciclastic sedimentary  ~ 0.1087|limestone carbonate sedimentary  ~ 0.1522|chert chemical sedimentary  ~ 0.1087,inferred marine  marine  ~ 1,,2,2
1525,"Cornwallis Island, north",Sheet 1: Canadian Arctic,41,25,13694.2,1,11,4120,4120,4120,449.25,383.95,Maysvillian,Givetian,78,shale siliciclastic sedimentary  ~ 0.0179|siltstone siliciclastic sedimentary  ~ 0.2426|sandstone siliciclastic sedimentary  ~ 0.4182|conglomerate siliciclastic sedimentary  ~ 0.0387|limestone carbonate sedimentary  ~ 0.2128|dolomite carbonate sedimentary  ~ 0.0699,non-marine  non-marine  ~ 0.25|inferred marine  marine  ~ 0.75,,8,3
